spotifyID,song_name,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness
7gpy7sfWPNuOKmUNs3XQYE,7gpy7sfWPNuOKmUNs3XQYE,0.12233880907297134,0.06764034181833267,0.056592538952827454,0.10493672639131546,0.04802236333489418,0.23040495812892914,0.058999203145504,0.07175825536251068,0.23930683732032776
5ihS6UUlyQAfmp48eSkxuQ,5ihS6UUlyQAfmp48eSkxuQ,0.02273400127887726,0.22151756286621094,0.043612364679574966,0.03735809400677681,0.020842082798480988,0.17586614191532135,0.03130718693137169,0.1368413269519806,0.30992114543914795
5WLyTdKPldPGy25lTpmURT,5WLyTdKPldPGy25lTpmURT,0.03825898468494415,0.21379542350769043,0.06584703177213669,0.04438500106334686,0.03328597545623779,0.15989524126052856,0.045574069023132324,0.13127291202545166,0.2676853835582733
3OL989k5sZhgYpmTODBTN0,3OL989k5sZhgYpmTODBTN0,0.04155511036515236,0.3263159990310669,0.0547347217798233,0.09142772853374481,0.08465225994586945,0.03198764845728874,0.057517144829034805,0.2640884518623352,0.04772093892097473
6DCZcSspjsKoFjzjrWoCdn,6DCZcSspjsKoFjzjrWoCdn,0.08154743164777756,0.057441260665655136,0.00919617060571909,0.01388054434210062,0.00555275147780776,0.011636430397629738,0.08162659406661987,0.6688920855522156,0.07022679597139359
5s8iK4yaAWctDqv5KEjXpj,5s8iK4yaAWctDqv5KEjXpj,0.030804453417658806,0.1758614480495453,0.012120035476982594,0.007307767868041992,0.041572291404008865,0.06054376810789108,0.005251901689916849,0.03675677999854088,0.6297817826271057
5oZJAjikPKx7qnhhDuF4Yy,5oZJAjikPKx7qnhhDuF4Yy,0.4988905191421509,0.05037902295589447,0.04879692569375038,0.08380111306905746,0.07253330945968628,0.04026608169078827,0.01674697734415531,0.13144448399543762,0.057141561061143875
6Er8Fz6fuZNi5cvwQjv1ya,6Er8Fz6fuZNi5cvwQjv1ya,0.1625681221485138,0.07786128669977188,0.04868253692984581,0.06546182185411453,0.11214207112789154,0.1134595051407814,0.02522939071059227,0.06635607779026031,0.32823917269706726
5u5aVJKjSMJr4zesMPz7bL,5u5aVJKjSMJr4zesMPz7bL,0.1625681221485138,0.07786128669977188,0.04868253692984581,0.06546182185411453,0.11214207112789154,0.1134595051407814,0.02522939071059227,0.06635607779026031,0.32823917269706726
0B3XiJ76SnOBgdcHWikLnE,0B3XiJ76SnOBgdcHWikLnE,0.06744356453418732,0.17321981489658356,0.04724246263504028,0.08143235743045807,0.03407267853617668,0.22496871650218964,0.0822996199131012,0.14059625566005707,0.14872460067272186
6kkwzB6hXLIONkEk9JciA6,6kkwzB6hXLIONkEk9JciA6,0.09242433309555054,0.1347268670797348,0.12691666185855865,0.18893010914325714,0.15226972103118896,0.11532657593488693,0.046530865132808685,0.07794293761253357,0.06493199616670609
2UZZtkoLOg7IHxeTAdPFvd,2UZZtkoLOg7IHxeTAdPFvd,0.09242433309555054,0.1347268670797348,0.12691666185855865,0.18893010914325714,0.15226972103118896,0.11532657593488693,0.046530865132808685,0.07794293761253357,0.06493199616670609
3lAjYTpILqeu4YC6ev3egI,3lAjYTpILqeu4YC6ev3egI,0.06747538596391678,0.19636835157871246,0.06253685802221298,0.06211864575743675,0.06874539703130722,0.23869489133358002,0.03804614394903183,0.15383678674697876,0.11217756569385529
2Oj9Oqd1npO1TC1NXr4bky,2Oj9Oqd1npO1TC1NXr4bky,0.30120936036109924,0.07922116667032242,0.05297087877988815,0.08998977392911911,0.2036091536283493,0.07265402376651764,0.09957725554704666,0.05827401950955391,0.04249437525868416
21AdIbIIP9cFgwnwEnEl07,21AdIbIIP9cFgwnwEnEl07,0.01777821220457554,0.04538508504629135,0.011544079519808292,0.04930846393108368,0.015204654075205326,0.04009607061743736,0.018009770661592484,0.7877219915390015,0.014951705932617188
54flyrjcdnQdco7300avMJ,54flyrjcdnQdco7300avMJ,0.0444176085293293,0.21513161063194275,0.042922068387269974,0.06645938754081726,0.057199109345674515,0.10081227868795395,0.14983893930912018,0.18906179070472717,0.13415716588497162
0fqKjdkPyOUS1UGoLVyW0D,0fqKjdkPyOUS1UGoLVyW0D,0.0444176085293293,0.21513161063194275,0.042922068387269974,0.06645938754081726,0.057199109345674515,0.10081227868795395,0.14983893930912018,0.18906179070472717,0.13415716588497162
2yrKB2EshkmDvO8zoA6GvS,2yrKB2EshkmDvO8zoA6GvS,0.1715291142463684,0.04833759739995003,0.026707163080573082,0.2414913922548294,0.12049230188131332,0.12256516516208649,0.0620255284011364,0.17467813193798065,0.032173607498407364
59WN2psjkt1tyaxjspN8fp,59WN2psjkt1tyaxjspN8fp,0.10571786761283875,0.1339019387960434,0.07030051201581955,0.1546134501695633,0.09252521395683289,0.20547336339950562,0.0655951201915741,0.11185701936483383,0.06001545116305351
3FUS56gKr9mVBmzvlnodlh,3FUS56gKr9mVBmzvlnodlh,0.10571786761283875,0.1339019387960434,0.07030051201581955,0.1546134501695633,0.09252521395683289,0.20547336339950562,0.0655951201915741,0.11185701936483383,0.06001545116305351
3Yn97I3qIj7Px0Bi4rkD2q,3Yn97I3qIj7Px0Bi4rkD2q,0.057725533843040466,0.4011743664741516,0.07492981106042862,0.10987880825996399,0.11351122707128525,0.06526842713356018,0.06232299655675888,0.06034276261925697,0.054846037179231644
5KMj4vhaIhGx6vLKXc4iS8,5KMj4vhaIhGx6vLKXc4iS8,0.07252813875675201,0.058049581944942474,0.11056557297706604,0.044161729514598846,0.10710395127534866,0.07944885641336441,0.03527415916323662,0.43775156140327454,0.05511630326509476
2wcgbvqVTLL0scs5iJWEcz,2wcgbvqVTLL0scs5iJWEcz,0.0643514096736908,0.0019837452564388514,0.0005961738061159849,0.02735055796802044,0.0004888306139037013,0.0011395658366382122,0.033798668533563614,0.870003879070282,0.00028713245410472155
4TMVC63HZDYaTGtlhbM95i,4TMVC63HZDYaTGtlhbM95i,0.22488081455230713,0.05792601779103279,0.012159226462244987,0.15386146306991577,0.01664174348115921,0.048494864255189896,0.13746687769889832,0.33638957142829895,0.012179464101791382
3kLStDSdGKfs7AZlGWh295,3kLStDSdGKfs7AZlGWh295,0.04674262925982475,0.3177795708179474,0.0511925034224987,0.08525995165109634,0.1024460420012474,0.08417858928442001,0.15471583604812622,0.03403662145137787,0.1236482635140419
0ZERGmkfuDSrLaIzEGFdiH,0ZERGmkfuDSrLaIzEGFdiH,0.024033930152654648,0.07548880577087402,0.009583435952663422,0.02868562564253807,0.008528877049684525,0.014239151030778885,0.014394649304449558,0.7060554027557373,0.1189902126789093
2UkX27EXS59qpKUXrMTZlK,2UkX27EXS59qpKUXrMTZlK,0.09843333810567856,0.17662391066551208,0.03024465963244438,0.03901294618844986,0.07311743497848511,0.03144422173500061,0.28983402252197266,0.1695408672094345,0.09174861758947372
60nZcImufyMA1MKQY3dcCH,60nZcImufyMA1MKQY3dcCH,0.04386694356799126,0.08766710758209229,0.01431335974484682,0.04095414653420448,0.01183297485113144,0.0818566381931305,0.11255065351724625,0.5699883699417114,0.036969803273677826
0eMxgAHmuvoqpLyYQrbKvQ,0eMxgAHmuvoqpLyYQrbKvQ,0.019244467839598656,0.2378803789615631,0.007416415959596634,0.07482171058654785,0.01124082412570715,0.08219290524721146,0.08314450830221176,0.4443577826023102,0.039700962603092194
72K0gi3DyEuaW0kPCw0lrO,72K0gi3DyEuaW0kPCw0lrO,0.0657675638794899,0.17774440348148346,0.004690707661211491,0.16422441601753235,0.027877943590283394,0.02051623910665512,0.028194885700941086,0.5029196739196777,0.008064180612564087
2grjqo0Frpf2okIBiifQKs,2grjqo0Frpf2okIBiifQKs,0.05211181938648224,0.21448960900306702,0.05504528433084488,0.19287919998168945,0.12621435523033142,0.11855487525463104,0.1252339482307434,0.08694076538085938,0.028530148789286613
3kXoKlD84c6OmIcOLfrfEs,3kXoKlD84c6OmIcOLfrfEs,0.05211181938648224,0.21448960900306702,0.05504528433084488,0.19287919998168945,0.12621435523033142,0.11855487525463104,0.1252339482307434,0.08694076538085938,0.028530148789286613
0Tq7v8YAmwdnAYBwyR1pZ4,0Tq7v8YAmwdnAYBwyR1pZ4,0.012023496441543102,0.00901060551404953,0.009521312080323696,0.04411539435386658,0.004189470317214727,0.008103315718472004,0.008434044197201729,0.8924224376678467,0.012179859913885593
0RZIfTXmwayTJprBbgRGHB,0RZIfTXmwayTJprBbgRGHB,0.2617793679237366,0.012083384208381176,0.01133628562092781,0.014926101081073284,0.007284534629434347,0.08392998576164246,0.03776061162352562,0.440674751996994,0.13022497296333313
4fUyndBmTsfMmJdwQvf8bT,4fUyndBmTsfMmJdwQvf8bT,0.004273362457752228,0.4902492165565491,0.0056416648440063,0.0023963151033967733,0.002524861367419362,0.22247573733329773,0.023707566782832146,0.16872520744800568,0.08000612258911133
