spotifyID,song_name,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness
1CAbKnexRqE6donA0Tyhrf,Dj Mam's - Fiesta Buena (feat. Luis Guisao & Soldat Jahman),0.020361708477139473,0.01731918379664421,0.153402179479599,0.025518566370010376,0.003975082654505968,0.007726342882961035,0.10970854014158249,0.6566806435585022,0.005307776387780905
5HXaU3tsZrdWTqKVRToU43,Eluveitie - Rebirth,0.0031377621926367283,0.0003564812068361789,6.125252548372373e-05,0.00039199861930683255,0.0015945472987368703,0.0009993332205340266,0.9725522398948669,0.018409108743071556,0.002497299574315548
4CtO2AMo76k5yAeD44EUPY,HXVRMXN - South,0.43992939591407776,0.00298285367898643,0.0013948349514976144,0.0016046243254095316,0.0014719576574862003,0.010951484553515911,0.08489923924207687,0.44504767656326294,0.011717948131263256
4oMyggIzClkOcCTvotFLkP,Ghostface Playa - Why Not,0.04961385950446129,0.0008010389283299446,0.0009763511479832232,0.006335689686238766,0.0004226469900459051,0.0021469565108418465,0.6301679611206055,0.26680082082748413,0.04273479804396629
4Qt6fOWtoMdjQYtV5jztL2,DeathbyRomy - Day I Die,0.3164556622505188,0.019874246791005135,0.019753284752368927,0.03551756218075752,0.006984632462263107,0.05857471376657486,0.35349181294441223,0.17383673787117004,0.015511375851929188
3KyEkcINcNisbSDfFZqmaV,Sympathies - Joy,0.13728439807891846,0.0010626796865835786,0.012744410894811153,0.004649764392524958,0.018955161795020103,0.01727607473731041,0.7584038376808167,0.018024867400527,0.0315990075469017
2lIBT5vhgGXKMUoCFeFJvZ,Booba - Scarface,0.13047824800014496,0.019012751057744026,0.011778606101870537,0.085666224360466,0.013954115100204945,0.031670864671468735,0.23762072622776031,0.4511096179485321,0.018708882853388786
0HKNlsZ0zFlSqUqWj1nVVG,Niska - Réseaux,0.10060620307922363,0.01235373504459858,0.0074369171634316444,0.33550265431404114,0.007067275233566761,0.024006985127925873,0.20794415473937988,0.29691967368125916,0.008162449114024639
16mEAOIriJH4aIJW8OiZkD,Koba LaD - Guedro,0.07381237298250198,0.0005585997132584453,0.0003019024443347007,0.0008899199310690165,0.000857411534525454,0.027746696025133133,0.7816696763038635,0.11254308372735977,0.0016203300328925252
51GMvFIatytE5bvlDLx4ju,Christophe Maé - Les mêmes que nous,0.1089378148317337,0.010728603228926659,0.009377365931868553,0.0014622302260249853,0.04244682565331459,0.02642405591905117,0.7074690461158752,0.03613404557108879,0.057020243257284164
1Vf09Cxf2jqSkU6sfueYAq,Diam's - La Boulette (Génération Nan Nan),0.026915837079286575,0.020059004426002502,0.07334615290164948,0.004134912043809891,0.019455675035715103,0.013750303536653519,0.787034273147583,0.03024943731725216,0.025054413825273514
37DnQQzvedZUOhtjEEaHQT,Yanns - Clic clic pan pan,0.33508944511413574,0.0009409154881723225,0.0025452051777392626,0.018321171402931213,0.0012708890717476606,0.006808741483837366,0.4026951193809509,0.23104366660118103,0.0012848344631493092
6mkBPrs5D4lyHRKYzHHA50,Boule - L'ours polaire,0.3321661651134491,0.0044653951190412045,0.020510707050561905,0.003555403556674719,0.31428226828575134,0.11361756175756454,0.05523284897208214,0.03867524489760399,0.11749445647001266
57bgtoPSgt236HzfBOd8kj,AC_DC - Thunderstruck,0.02761106751859188,0.02947729453444481,0.09008605033159256,0.09704907238483429,0.006411504466086626,0.01849120296537876,0.18400828540325165,0.5421660542488098,0.004699515178799629
1etiUDkISHELzQGMY79ryt,Bastille - Quarter Past Midnight,0.4028467833995819,0.009640387259423733,0.02672625705599785,0.0443844199180603,0.2486703246831894,0.05108536407351494,0.03439190611243248,0.12690973281860352,0.0553448349237442
0UFDKFqW2oGspYeYqo9wjA,Linkin Park - Bleed It Out,0.04135771095752716,0.011919200420379639,0.02238098531961441,0.01655738428235054,0.016221601516008377,0.09896048158407211,0.5972176790237427,0.19037480652332306,0.005010126158595085
7CXmNtoDEik3cfe9DghQHG,Collectif Métissé - Sexy Lady,7.534903829764517e-07,1.2380280168144964e-05,3.577939367005456e-08,1.550637307445868e-07,1.2585599229453237e-08,1.5865001842030324e-05,6.695977208437398e-05,0.999903678894043,2.607561384593282e-07
5CbCgXCMti2YOgcisqmdWC,Lúnasa - Eanáir,0.032121334224939346,0.0033033378422260284,0.031987059861421585,0.00023051659809425473,0.005749343428760767,0.07320821285247803,0.6762722134590149,0.01998309977352619,0.15714475512504578
4jrMslkQYy6HVqKKPX2WXf,Depeche Mode - Somebody,0.1315649300813675,0.062188681215047836,0.11530160903930664,0.10819047689437866,0.04770515486598015,0.032941531389951706,0.10683702677488327,0.10748494416475296,0.2877855896949768
6WFo74afaWutWhjwtlz4Ki,Great Big Sea - Run Runaway,0.007215017452836037,0.17719663679599762,0.044613081961870193,0.006346951238811016,0.00390634685754776,0.1418202519416809,0.49307695031166077,0.12329241633415222,0.0025323322042822838
3kHDkEajJ4G02y2U6Xf0fm,Renaud - Laisse béton,0.00720807584002614,0.1633855104446411,0.004241777118295431,0.0020624431781470776,0.006010954733937979,0.017926601693034172,0.7387274503707886,0.03651890158653259,0.023918379098176956
332cZrFqQCo1u7jixKukF2,Titi Robin - Ma Gavali Rumba,0.011154096573591232,0.04150426387786865,0.03985907509922981,0.0015838262625038624,0.2175273299217224,0.045270610600709915,0.3119003176689148,0.053434766829013824,0.27776575088500977
2kUKeN9ZpYHqfBjB8Gphb2,Naps - Best life,0.00655383663251996,0.0008101732819341123,0.00027303339447826147,0.0007047763210721314,0.0010030986741185188,0.0012894062092527747,0.7986591458320618,0.18592853844165802,0.0047780415043234825
6MTuYHLWVgs25adPBzg5X6,Yves Deruyter - Animals - Remix,0.004062221851199865,0.00012178957695141435,6.722474790876731e-05,0.00028801747248508036,5.379131107474677e-05,0.001207079621963203,0.0020524340216070414,0.9917201995849609,0.0004274254897609353
0HqZX76SFLDz2aW8aiqi7G,Imagine Dragons - Bones,0.11309095472097397,0.003944547846913338,0.008088216185569763,0.04124230146408081,0.009530387818813324,0.015605887398123741,0.5496212840080261,0.2547256052494049,0.004150911699980497
