spotifyID,song_name,start,end,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness
4DX82Vc8qAH4jJPvKxvwg6,Junior Senior - Move Your Feet,0.0,151.04,0.1256282776594162,0.08729103207588196,0.0314171202480793,0.05468137562274933,0.003643083618953824,0.09865191578865051,0.2664579153060913,0.329694539308548,0.0025348085910081863
4DX82Vc8qAH4jJPvKxvwg6,Junior Senior - Move Your Feet,148.48,181.76,0.05681588128209114,0.1329176127910614,0.02613990753889084,0.04118519276380539,0.022808941081166267,0.02539864182472229,0.11887402087450027,0.5706453323364258,0.005214513745158911
75qbtJ1b1xm59POD1aDS7A,Sébastien El Chato - Je sais,0.0,194.56,0.00160815822891891,0.00013322777522262186,0.0005886547151021659,4.800127862836234e-05,0.0002557613479439169,0.0022602968383580446,0.008654506877064705,0.9843370318412781,0.002114278730005026
19K3lUMJmOdeuOBTrbLm19,MGMT - Weekend Wars,0.0,58.879999999999995,0.08884083479642868,0.11527156084775925,0.15837325155735016,0.1598740667104721,0.008776998147368431,0.30140188336372375,0.10103737562894821,0.05376957356929779,0.012654488906264305
19K3lUMJmOdeuOBTrbLm19,MGMT - Weekend Wars,56.32,84.48,0.05270352214574814,0.04260659217834473,0.02941528894007206,0.031973354518413544,0.0240583848208189,0.15813279151916504,0.29376983642578125,0.35573315620422363,0.011607031337916851
19K3lUMJmOdeuOBTrbLm19,MGMT - Weekend Wars,81.92,130.56,0.07963946461677551,0.017635781317949295,0.04998565837740898,0.06071791425347328,0.005817198194563389,0.6865342259407043,0.02635795623064041,0.06793834269046783,0.005373457446694374
19K3lUMJmOdeuOBTrbLm19,MGMT - Weekend Wars,128.0,248.32,0.11441304534673691,0.026779651641845703,0.039549414068460464,0.06869924813508987,0.011862235143780708,0.34727224707603455,0.294786274433136,0.06318575143814087,0.03345215693116188
6HTJgY7iWWlVLSDHsfHePf,Ninho - Jefe,0.0,35.839999999999996,0.3376491367816925,0.016690082848072052,0.006580859422683716,0.012013590894639492,0.04033984988927841,0.09203238785266876,0.14683519303798676,0.2710374891757965,0.07682137936353683
6HTJgY7iWWlVLSDHsfHePf,Ninho - Jefe,33.28,115.2,0.17258261144161224,0.007044441066682339,0.0009017565753310919,0.017977461218833923,0.0007389609818346798,0.004322418477386236,0.443968802690506,0.3514716625213623,0.0009919159347191453
6HTJgY7iWWlVLSDHsfHePf,Ninho - Jefe,112.64,148.48000000000002,0.08928651362657547,0.00146763538941741,0.002382980426773429,0.00766679085791111,0.0014189572539180517,0.039239127188920975,0.12738047540187836,0.7281008958816528,0.0030565480701625347
